Bahrain,Monaco,Monza,Silverstone,Suzuka
3.4654585594423,3.72796968484893,2.73590595681804,5.09839819227085,5.55771720831402
3.04392669968452,3.20688869089777,2.39588531269251,4.63858523639637,5.2097119898918
4.20026258649507,4.62269005060091,3.33434736845726,5.86376964980097,6.10544994779295
2.69849329617996,2.77010038092692,2.09664016418954,4.23898075778362,4.8895342320872
3.23851084864437,3.52320098950075,2.58585283915835,4.87860663983989,5.42193672656452
3.95495858037083,4.28942517975295,3.0993840675024,5.59893130145957,5.90477161819123
3.40576106275481,3.6310799797413,2.6975875570805,5.01661936681919,5.47863366142829
3.66352251010476,3.97713920494714,2.87650155978554,5.32242021263542,5.72117210854194
1.41442933794127,1.38045718519592,1.04388060673537,2.54769719054627,3.37696272006207
3.31032062766495,3.52920185031853,2.60540128053357,4.93161833390546,5.43252188216022
3.96825310782303,4.40774926849029,3.1664730559914,5.68451571673071,5.99594115774191
3.04422115492649,3.19048405240505,2.37068343544408,4.6189044234564,5.17665205066862
2.43002891151845,2.53132582225659,1.92197402432144,3.90206452906898,4.52900661904278
4.0324751662403,4.40802427894413,3.18609144617622,5.67977879924923,5.96563488664172
4.6643750880293,5.11626416387284,3.71136678092482,6.30971710386784,6.42567326904906
3.37496578220092,3.60634273216034,2.67134399771078,4.99030390310243,5.4627551788644
3.53677873688987,3.80690298790961,2.80984284805818,5.15637085573609,5.57953494085139
3.81512358017042,4.1138902065999,2.97792848800901,5.47206738970752,5.81066458881581
3.07344216015574,3.37300721784929,2.50132410282382,4.69005530231628,5.25520893869353
3.01818596673316,3.1573819253156,2.34980786980755,4.59535711715797,5.16981544798597
3.48048188848642,3.74593633689771,2.75183191564491,5.11500785019271,5.56889063325362
3.36566750640382,3.60616867090181,2.63357043678839,4.97687250733965,5.46556933562219
2.86208906607909,2.96077755398898,2.22122689267069,4.418531752284,5.0272182176965
3.90317309351363,4.29815919178061,3.10070062922473,5.57761004844811,5.90842517736948
3.25365442389601,3.50326988680627,2.57134718155525,4.8712823147696,5.39346757360134
3.04351255919005,3.1956338031133,2.36892962967863,4.63397602187604,5.23347625444003
2.65872780640892,2.70278373692727,2.08449516350504,4.20548329947641,4.91182693501921
2.70856662141369,2.86363790307533,2.14297024925233,4.26856104748761,4.93320931732384
2.736765213664,2.98208320524263,2.22054884673996,4.33308734776787,5.02495054868383
3.89517603206797,4.25593493565893,3.06254760219434,5.56574463624226,5.89147482027101
2.9304898574001,3.06146870689057,2.28613924466978,4.49401692088566,5.07860930228783
4.45369354810596,4.91004803759492,3.5358207902879,6.12840246172516,6.29820521355394
2.43135403824625,2.44358873412023,1.86821378433632,3.90637945435454,4.54918866024289
3.27006945007084,3.4954300418253,2.58200990773366,4.87150189426521,5.36646921762672
2.64761364767482,2.70684611465981,2.04231408820338,4.17064549537699,4.8263950972698
3.2729912154647,3.47615531866695,2.55831542697352,4.87726543130765,5.38711847215791
4.07753159853111,4.50258152100456,3.25587588083479,5.75944712332381,6.04345365538958
2.47981481911226,2.51765623576981,1.91787482520745,3.98095133656753,4.662849701898
3.88095396045557,4.24635697416471,3.06033752798206,5.55712475495511,5.89067109725804
3.44620817891384,3.73953571029242,2.72838195151868,5.09669364344757,5.57560170343267
3.10580420404595,3.28125003153741,2.44642193224175,4.69030404892871,5.22563770931039
3.60152080349542,3.85556277013021,2.81977007673312,5.22946110696498,5.6437023735258
3.65322480017348,3.87095675449486,2.83394688460211,5.29413218159957,5.67525343671595
3.86956745706321,4.25781941141481,3.06621047810037,5.56034255354847,5.90195483368674
2.46062975959269,2.55259690618367,1.92980720103259,3.97551795639923,4.70372944283568
2.84328152497338,3.10021135521171,2.32218120272773,4.47414850776654,5.16069034468443
2.64151758270238,2.668183168707,2.0392258401446,4.16649277890215,4.81417371918495
3.2042553942358,3.35702599964748,2.48225260392365,4.79844928657185,5.32641477306173
3.88676247124354,4.25938578018207,3.11029221997141,5.54747789312512,5.88529218813325
1.99431405860311,1.96699299848497,1.51907458800794,3.37815151398094,4.16079759204393
3.58068109493348,3.82300928864817,2.79520585434622,5.19873713605489,5.6104695382115
2.08710910512926,2.05740320559633,1.59596570840297,3.50303589635216,4.24492358210236
2.2628300699614,2.33348921334436,1.77809743628421,3.72739162588014,4.42325881887379
2.8363123706759,2.93660325271058,2.21758156922712,4.39666450191179,5.0056958952771
2.27956174381376,2.22927445152301,1.71490371919487,3.71960458142364,4.42564575081367
3.67846801121782,4.05674917718005,2.93514757906915,5.37857254344918,5.79686102677312
2.87497156327892,2.98325866958714,2.25320510281095,4.4507440809294,5.13006189446398
3.36154348019062,3.58844909048145,2.6354081432882,4.99835840896054,5.50807540359472
2.95290127740783,3.1189435714297,2.32513157544483,4.52389623874605,5.10015911914515
2.40156886818365,2.3983102877622,1.84387247268839,3.88436687968628,4.57123454616173
4.03968348886649,4.45829336543856,3.21813496963745,5.72332959784502,6.01793161641193
3.20864349970087,3.34767261984578,2.47650928716729,4.79415670685637,5.31190728415058
2.61789319407811,2.75738800834624,2.06958068391339,4.15909637902833,4.835774025715
2.9698805064595,3.08950970048444,2.30997209689698,4.54726472359735,5.15039162118205
2.87630789725836,2.98810042012258,2.24404680314937,4.44040535089975,5.0460154450568
3.27259132085048,3.48079353437686,2.57320508916362,4.89994147866841,5.42378715533114
3.54299500416896,3.79320886769619,2.79030974717836,5.16092701960015,5.5871337373124
4.26522952239215,4.69898434819723,3.39153903088088,5.93163602010907,6.15640570994675
1.65226244555937,1.52422834320714,1.21006007347665,2.91360382500545,3.64986020042178
2.70436195283202,2.88500586497871,2.11872874176939,4.24903633208044,4.92839691903191
3.57761952894862,3.86540535645314,2.81755866590014,5.2332544452758,5.66687993723627
3.31323950166404,3.56665741287013,2.63183948138388,4.92750795619722,5.41596156412808
2.67550798246833,2.72500478166771,2.05677889097893,4.19894856284307,4.84691003682431
2.59606738869749,2.76302294920276,2.05438859994781,4.14117165356639,4.86005157727227
3.84027609858836,4.20819144675407,3.03703175346367,5.51527729035772,5.86952499308542
2.87328252910481,3.05247283896259,2.29563952094119,4.48071123953612,5.14607348063134
4.26314043439767,4.66453945428107,3.37505564060804,5.91058826853646,6.13572364186746
3.27525512507346,3.52378626151085,2.59860224572736,4.90020411677114,5.41222190770202
3.24168713778982,3.5020633732076,2.5801926964877,4.87703856315112,5.41311452836392
4.04436037557637,4.44250394320862,3.19592696186245,5.71972511113395,6.00502258185996
2.4988059932507,2.62859767712123,1.97155608972784,4.02508634090165,4.75328086721836
3.10907915860557,3.29258589026459,2.46009967474902,4.73013957747646,5.31322920834432
3.29243904926311,3.49454659235003,2.57357962653104,4.90205035158394,5.40747877751271
